n_universo,k_value,tiempo_(micro_segundos),iteracion,cantidad_valores_en_arreglo
31,23,1,4,100000000
31,24,1,4,100000000
31,25,1,4,100000000
31,26,1,4,100000000
31,27,1,4,100000000
31,28,1,4,100000000
31,29,1,4,100000000
31,30,1,4,100000000
31,1,29,5,100000000
31,2,12,5,100000000
31,3,9,5,100000000
31,4,7,5,100000000
31,5,5,5,100000000
31,6,4,5,100000000
31,7,4,5,100000000
31,8,3,5,100000000
31,9,3,5,100000000
31,10,3,5,100000000
31,11,2,5,100000000
31,12,3,5,100000000
31,13,2,5,100000000
31,14,2,5,100000000
31,15,2,5,100000000
31,16,2,5,100000000
31,17,2,5,100000000
31,18,2,5,100000000
31,19,1,5,100000000
31,20,2,5,100000000
31,21,2,5,100000000
31,22,1,5,100000000
31,23,1,5,100000000
31,24,1,5,100000000
31,25,1,5,100000000
31,26,1,5,100000000
31,27,1,5,100000000
31,28,1,5,100000000
31,29,1,5,100000000
31,30,1,5,100000000
31,1,29,6,100000000
31,2,13,6,100000000
31,3,9,6,100000000
31,4,6,6,100000000
31,5,5,6,100000000
31,6,4,6,100000000
31,7,4,6,100000000
31,8,3,6,100000000
31,9,3,6,100000000
31,10,3,6,100000000
31,11,3,6,100000000
31,12,2,6,100000000
31,13,2,6,100000000
31,14,2,6,100000000
31,15,2,6,100000000
31,16,2,6,100000000
31,17,2,6,100000000
31,18,2,6,100000000
31,19,2,6,100000000
31,20,2,6,100000000
31,21,2,6,100000000
31,22,1,6,100000000
31,23,1,6,100000000
31,24,1,6,100000000
31,25,1,6,100000000
31,26,1,6,100000000
31,27,1,6,100000000
31,28,1,6,100000000
31,29,1,6,100000000
31,30,1,6,100000000
31,1,26,7,100000000
31,2,11,7,100000000
31,3,8,7,100000000
31,4,6,7,100000000
31,5,5,7,100000000
31,6,4,7,100000000
31,7,4,7,100000000
31,8,3,7,100000000
31,9,3,7,100000000
31,10,3,7,100000000
31,11,2,7,100000000
31,12,2,7,100000000
31,13,2,7,100000000
31,14,2,7,100000000
31,15,2,7,100000000
31,16,1,7,100000000
31,17,1,7,100000000
31,18,1,7,100000000
31,19,1,7,100000000
31,20,1,7,100000000
31,21,1,7,100000000
31,22,1,7,100000000
31,23,1,7,100000000
31,24,1,7,100000000
31,25,1,7,100000000
31,26,1,7,100000000
31,27,1,7,100000000
31,28,1,7,100000000
31,29,1,7,100000000
31,30,1,7,100000000
31,1,43,8,100000000
31,2,16,8,100000000
31,3,11,8,100000000
31,4,8,8,100000000
31,5,6,8,100000000
31,6,5,8,100000000
31,7,5,8,100000000
31,8,4,8,100000000
31,9,4,8,100000000
31,10,4,8,100000000
31,11,3,8,100000000
31,12,3,8,100000000
31,13,3,8,100000000
31,14,3,8,100000000
31,15,3,8,100000000
31,16,2,8,100000000
31,17,9,8,100000000
31,18,2,8,100000000
31,19,2,8,100000000
31,20,2,8,100000000
31,21,2,8,100000000
31,22,8,8,100000000
31,23,1,8,100000000
31,24,1,8,100000000
31,25,1,8,100000000
31,26,1,8,100000000
31,27,1,8,100000000
31,28,1,8,100000000
31,29,1,8,100000000
31,30,1,8,100000000
31,1,64,9,100000000
31,2,12,9,100000000
31,3,8,9,100000000
31,4,6,9,100000000
31,5,5,9,100000000
31,6,4,9,100000000
31,7,4,9,100000000
31,8,3,9,100000000
31,9,3,9,100000000
31,10,3,9,100000000
31,11,2,9,100000000
31,12,2,9,100000000
31,13,2,9,100000000
31,14,2,9,100000000
31,15,2,9,100000000
31,16,2,9,100000000
31,17,1,9,100000000
31,18,1,9,100000000
31,19,1,9,100000000
31,20,1,9,100000000
31,21,1,9,100000000
31,22,1,9,100000000
31,23,1,9,100000000
31,24,1,9,100000000
31,25,1,9,100000000
31,26,1,9,100000000
31,27,1,9,100000000
31,28,1,9,100000000
31,29,1,9,100000000
31,30,1,9,100000000
31,1,27,10,100000000
31,2,12,10,100000000
31,3,8,10,100000000
31,4,6,10,100000000
31,5,5,10,100000000
31,6,4,10,100000000
31,7,4,10,100000000
31,8,3,10,100000000
31,9,3,10,100000000
31,10,3,10,100000000
31,11,2,10,100000000
31,12,2,10,100000000
31,13,2,10,100000000
31,14,2,10,100000000
31,15,2,10,100000000
31,16,1,10,100000000
31,17,1,10,100000000
31,18,1,10,100000000
31,19,1,10,100000000
31,20,1,10,100000000
31,21,1,10,100000000
31,22,1,10,100000000
31,23,1,10,100000000
31,24,1,10,100000000
31,25,1,10,100000000
31,26,1,10,100000000
31,27,1,10,100000000
31,28,1,10,100000000
31,29,1,10,100000000
31,30,1,10,100000000
32,1,26,1,100000000
32,2,11,1,100000000
32,3,8,1,100000000
32,4,6,1,100000000
32,5,5,1,100000000
32,6,4,1,100000000
32,7,4,1,100000000
32,8,3,1,100000000
32,9,3,1,100000000
32,10,3,1,100000000
32,11,2,1,100000000
32,12,2,1,100000000
32,13,2,1,100000000
32,14,2,1,100000000
32,15,2,1,100000000
32,16,1,1,100000000
32,17,1,1,100000000
32,18,1,1,100000000
32,19,1,1,100000000
32,20,1,1,100000000
32,21,2,1,100000000
32,22,2,1,100000000
32,23,2,1,100000000
32,24,2,1,100000000
32,25,2,1,100000000
32,26,2,1,100000000
32,27,2,1,100000000
32,28,1,1,100000000
32,29,1,1,100000000
32,30,2,1,100000000
32,1,44,2,100000000
32,2,12,2,100000000
32,3,8,2,100000000
32,4,6,2,100000000
32,5,5,2,100000000
32,6,4,2,100000000
32,7,4,2,100000000
32,8,3,2,100000000
32,9,3,2,100000000
32,10,3,2,100000000
32,11,2,2,100000000
32,12,2,2,100000000
32,13,2,2,100000000
32,14,3,2,100000000
32,15,3,2,100000000
32,16,2,2,100000000
32,17,34,2,100000000
32,18,2,2,100000000
32,19,2,2,100000000
32,20,2,2,100000000
32,21,2,2,100000000
32,22,2,2,100000000
32,23,1,2,100000000
32,24,1,2,100000000
32,25,2,2,100000000
32,26,2,2,100000000
32,27,2,2,100000000
32,28,2,2,100000000
32,29,2,2,100000000
32,30,1,2,100000000
32,1,26,3,100000000
32,2,11,3,100000000
32,3,8,3,100000000
32,4,5,3,100000000
32,5,5,3,100000000
32,6,4,3,100000000
32,7,4,3,100000000
32,8,3,3,100000000
32,9,3,3,100000000
32,10,3,3,100000000
32,11,2,3,100000000
32,12,2,3,100000000
32,13,2,3,100000000
32,14,2,3,100000000
32,15,2,3,100000000
32,16,1,3,100000000
32,17,1,3,100000000
32,18,1,3,100000000
32,19,1,3,100000000
32,20,1,3,100000000
32,21,1,3,100000000
32,22,1,3,100000000
32,23,1,3,100000000
32,24,1,3,100000000
32,25,1,3,100000000
32,26,1,3,100000000
32,27,1,3,100000000
32,28,2,3,100000000
32,29,1,3,100000000
32,30,2,3,100000000
32,1,37,4,100000000
32,2,14,4,100000000
32,3,10,4,100000000
32,4,18,4,100000000
32,5,6,4,100000000
32,6,5,4,100000000
32,7,4,4,100000000
32,8,4,4,100000000
32,9,4,4,100000000
32,10,3,4,100000000
32,11,3,4,100000000
32,12,3,4,100000000
32,13,2,4,100000000
32,14,2,4,100000000
32,15,2,4,100000000
32,16,2,4,100000000
32,17,2,4,100000000
32,18,2,4,100000000
32,19,2,4,100000000
32,20,2,4,100000000
32,21,2,4,100000000
32,22,1,4,100000000
32,23,1,4,100000000
32,24,1,4,100000000
32,25,1,4,100000000
32,26,1,4,100000000
32,27,1,4,100000000
32,28,1,4,100000000
32,29,1,4,100000000
32,30,1,4,100000000
32,1,37,5,100000000
32,2,22,5,100000000
32,3,10,5,100000000
32,4,7,5,100000000
32,5,6,5,100000000
32,6,5,5,100000000
32,7,4,5,100000000
32,8,4,5,100000000
32,9,4,5,100000000
32,10,3,5,100000000
32,11,3,5,100000000
32,12,3,5,100000000
32,13,2,5,100000000
32,14,3,5,100000000
32,15,2,5,100000000
32,16,2,5,100000000
32,17,2,5,100000000
32,18,2,5,100000000
32,19,2,5,100000000
32,20,2,5,100000000
32,21,2,5,100000000
32,22,1,5,100000000
32,23,1,5,100000000
32,24,1,5,100000000
32,25,1,5,100000000
32,26,1,5,100000000
32,27,1,5,100000000
32,28,2,5,100000000
32,29,1,5,100000000
32,30,1,5,100000000
32,1,35,6,100000000
32,2,13,6,100000000
32,3,9,6,100000000
32,4,7,6,100000000
32,5,5,6,100000000
32,6,5,6,100000000
32,7,4,6,100000000
32,8,3,6,100000000
32,9,3,6,100000000
32,10,3,6,100000000
32,11,2,6,100000000
32,12,2,6,100000000
32,13,2,6,100000000
32,14,2,6,100000000
32,15,2,6,100000000
32,16,2,6,100000000
32,17,2,6,100000000
32,18,2,6,100000000
32,19,2,6,100000000
32,20,2,6,100000000
32,21,2,6,100000000
32,22,2,6,100000000
32,23,2,6,100000000
32,24,2,6,100000000
32,25,2,6,100000000
32,26,1,6,100000000
32,27,1,6,100000000
32,28,1,6,100000000
32,29,1,6,100000000
32,30,1,6,100000000
32,1,38,7,100000000
32,2,47,7,100000000
32,3,17,7,100000000
32,4,7,7,100000000
32,5,6,7,100000000
32,6,5,7,100000000
32,7,4,7,100000000
32,8,4,7,100000000
32,9,4,7,100000000
32,10,3,7,100000000
32,11,3,7,100000000
32,12,3,7,100000000
32,13,2,7,100000000
32,14,2,7,100000000
32,15,2,7,100000000
32,16,2,7,100000000
32,17,2,7,100000000
32,18,2,7,100000000
32,19,2,7,100000000
32,20,2,7,100000000
32,21,4,7,100000000
32,22,2,7,100000000
32,23,1,7,100000000
32,24,2,7,100000000
32,25,2,7,100000000
32,26,2,7,100000000
32,27,2,7,100000000
32,28,2,7,100000000
32,29,2,7,100000000
32,30,1,7,100000000
32,1,36,8,100000000
32,2,69,8,100000000
32,3,9,8,100000000
32,4,6,8,100000000
32,5,5,8,100000000
32,6,5,8,100000000
32,7,4,8,100000000
32,8,3,8,100000000
32,9,4,8,100000000
32,10,3,8,100000000
32,11,3,8,100000000
32,12,3,8,100000000
32,13,2,8,100000000
32,14,2,8,100000000
32,15,2,8,100000000
32,16,2,8,100000000
32,17,2,8,100000000
32,18,2,8,100000000
32,19,1,8,100000000
32,20,2,8,100000000
32,21,2,8,100000000
32,22,1,8,100000000
32,23,1,8,100000000
32,24,1,8,100000000
32,25,1,8,100000000
32,26,1,8,100000000
32,27,1,8,100000000
32,28,1,8,100000000
32,29,1,8,100000000
32,30,1,8,100000000
32,1,27,9,100000000
32,2,12,9,100000000
32,3,8,9,100000000
32,4,6,9,100000000
32,5,5,9,100000000
32,6,4,9,100000000
32,7,4,9,100000000
32,8,3,9,100000000
32,9,3,9,100000000
32,10,3,9,100000000
32,11,2,9,100000000
32,12,2,9,100000000
32,13,2,9,100000000
32,14,2,9,100000000
32,15,2,9,100000000
32,16,1,9,100000000
32,17,1,9,100000000
32,18,1,9,100000000
32,19,1,9,100000000
32,20,1,9,100000000
32,21,1,9,100000000
32,22,1,9,100000000
32,23,1,9,100000000
32,24,1,9,100000000
32,25,1,9,100000000
32,26,1,9,100000000
32,27,1,9,100000000
32,28,1,9,100000000
32,29,1,9,100000000
32,30,1,9,100000000
32,1,26,10,100000000
32,2,11,10,100000000
32,3,7,10,100000000
32,4,5,10,100000000
32,5,4,10,100000000
32,6,4,10,100000000
32,7,3,10,100000000
32,8,3,10,100000000
32,9,3,10,100000000
32,10,3,10,100000000
32,11,2,10,100000000
32,12,2,10,100000000
32,13,2,10,100000000
32,14,2,10,100000000
32,15,2,10,100000000
32,16,2,10,100000000
32,17,1,10,100000000
32,18,1,10,100000000
32,19,1,10,100000000
32,20,1,10,100000000
32,21,1,10,100000000
32,22,1,10,100000000
32,23,1,10,100000000
32,24,1,10,100000000
32,25,1,10,100000000
32,26,1,10,100000000
32,27,1,10,100000000
32,28,1,10,100000000
32,29,1,10,100000000
32,30,1,10,100000000
33,1,27,1,100000000
33,2,11,1,100000000
33,3,7,1,100000000
33,4,6,1,100000000
33,5,5,1,100000000
33,6,4,1,100000000
33,7,21,1,100000000
33,8,5,1,100000000
33,9,5,1,100000000
33,10,5,1,100000000
33,11,4,1,100000000
33,12,3,1,100000000
33,13,2,1,100000000
33,14,2,1,100000000
33,15,3,1,100000000
33,16,2,1,100000000
33,17,2,1,100000000
33,18,2,1,100000000
33,19,3,1,100000000
33,20,2,1,100000000
33,21,2,1,100000000
33,22,1,1,100000000
33,23,1,1,100000000
33,24,1,1,100000000
33,25,1,1,100000000
33,26,1,1,100000000
33,27,1,1,100000000
33,28,1,1,100000000
33,29,1,1,100000000
33,30,1,1,100000000
33,1,25,2,100000000
33,2,11,2,100000000
33,3,7,2,100000000
33,4,6,2,100000000
33,5,5,2,100000000
33,6,4,2,100000000
33,7,3,2,100000000
33,8,41,2,100000000
33,9,3,2,100000000
33,10,3,2,100000000
33,11,2,2,100000000
33,12,2,2,100000000
33,13,2,2,100000000
33,14,2,2,100000000
33,15,2,2,100000000
33,16,1,2,100000000
33,17,1,2,100000000
33,18,1,2,100000000
33,19,2,2,100000000
33,20,1,2,100000000
33,21,1,2,100000000
33,22,1,2,100000000
33,23,1,2,100000000
33,24,1,2,100000000
33,25,1,2,100000000
33,26,1,2,100000000
33,27,1,2,100000000
33,28,1,2,100000000
33,29,1,2,100000000
33,30,1,2,100000000
33,1,28,3,100000000
33,2,12,3,100000000
33,3,8,3,100000000
33,4,6,3,100000000
33,5,5,3,100000000
33,6,4,3,100000000
33,7,4,3,100000000
33,8,3,3,100000000
33,9,3,3,100000000
33,10,3,3,100000000
33,11,2,3,100000000
33,12,2,3,100000000
33,13,2,3,100000000
33,14,2,3,100000000
33,15,2,3,100000000
33,16,1,3,100000000
33,17,1,3,100000000
33,18,1,3,100000000
33,19,1,3,100000000
33,20,2,3,100000000
33,21,2,3,100000000
33,22,1,3,100000000
33,23,1,3,100000000
33,24,1,3,100000000
33,25,1,3,100000000
33,26,1,3,100000000
33,27,1,3,100000000
33,28,1,3,100000000
33,29,1,3,100000000
33,30,1,3,100000000
33,1,35,4,100000000
33,2,12,4,100000000
33,3,14,4,100000000
33,4,10,4,100000000
33,5,8,4,100000000
33,6,7,4,100000000
33,7,6,4,100000000
33,8,5,4,100000000
33,9,5,4,100000000
33,10,4,4,100000000
33,11,4,4,100000000
33,12,4,4,100000000
33,13,3,4,100000000
33,14,3,4,100000000
33,15,3,4,100000000
33,16,3,4,100000000
33,17,3,4,100000000
33,18,3,4,100000000
33,19,3,4,100000000
33,20,3,4,100000000
33,21,3,4,100000000
33,22,2,4,100000000
33,23,2,4,100000000
33,24,2,4,100000000
33,25,2,4,100000000
33,26,2,4,100000000
33,27,2,4,100000000
33,28,2,4,100000000
33,29,2,4,100000000
33,30,2,4,100000000
33,1,34,5,100000000
33,2,12,5,100000000
33,3,8,5,100000000
33,4,6,5,100000000
33,5,5,5,100000000
33,6,4,5,100000000
33,7,4,5,100000000
33,8,5,5,100000000
33,9,4,5,100000000
33,10,3,5,100000000
33,11,2,5,100000000
33,12,2,5,100000000
33,13,2,5,100000000
33,14,3,5,100000000
33,15,2,5,100000000
33,16,2,5,100000000
33,17,3,5,100000000
33,18,3,5,100000000
33,19,3,5,100000000
33,20,2,5,100000000
33,21,2,5,100000000
33,22,1,5,100000000
33,23,1,5,100000000
33,24,1,5,100000000
33,25,1,5,100000000
33,26,1,5,100000000
33,27,1,5,100000000
33,28,1,5,100000000
33,29,1,5,100000000
33,30,2,5,100000000
33,1,32,6,100000000
33,2,20,6,100000000
33,3,8,6,100000000
33,4,6,6,100000000
33,5,5,6,100000000
33,6,4,6,100000000
33,7,4,6,100000000
33,8,3,6,100000000
33,9,3,6,100000000
33,10,3,6,100000000
33,11,2,6,100000000
33,12,2,6,100000000
33,13,2,6,100000000
33,14,2,6,100000000
33,15,2,6,100000000
33,16,1,6,100000000
33,17,1,6,100000000
33,18,1,6,100000000
33,19,2,6,100000000
33,20,1,6,100000000
33,21,1,6,100000000
33,22,1,6,100000000
33,23,1,6,100000000
33,24,1,6,100000000
33,25,1,6,100000000
33,26,1,6,100000000
33,27,1,6,100000000
33,28,1,6,100000000
33,29,1,6,100000000
33,30,1,6,100000000
33,1,28,7,100000000
33,2,14,7,100000000
33,3,10,7,100000000
33,4,8,7,100000000
33,5,6,7,100000000
33,6,5,7,100000000
33,7,22,7,100000000
33,8,5,7,100000000
33,9,5,7,100000000
33,10,4,7,100000000
33,11,4,7,100000000
33,12,4,7,100000000
33,13,3,7,100000000
33,14,3,7,100000000
33,15,3,7,100000000
33,16,2,7,100000000
33,17,3,7,100000000
33,18,3,7,100000000
33,19,3,7,100000000
33,20,3,7,100000000
33,21,3,7,100000000
33,22,2,7,100000000
33,23,2,7,100000000
33,24,2,7,100000000
33,25,2,7,100000000
33,26,2,7,100000000
33,27,2,7,100000000
33,28,2,7,100000000
33,29,2,7,100000000
33,30,2,7,100000000
33,1,25,8,100000000
33,2,11,8,100000000
33,3,7,8,100000000
33,4,5,8,100000000
33,5,4,8,100000000
33,6,4,8,100000000
33,7,3,8,100000000
33,8,3,8,100000000
33,9,3,8,100000000
33,10,2,8,100000000
33,11,2,8,100000000
33,12,2,8,100000000
33,13,2,8,100000000
33,14,2,8,100000000
33,15,2,8,100000000
33,16,1,8,100000000
33,17,1,8,100000000
33,18,1,8,100000000
33,19,1,8,100000000
33,20,1,8,100000000
33,21,1,8,100000000
33,22,1,8,100000000
33,23,1,8,100000000
33,24,1,8,100000000
33,25,1,8,100000000
33,26,1,8,100000000
33,27,1,8,100000000
33,28,1,8,100000000
33,29,1,8,100000000
33,30,1,8,100000000
33,1,49,9,100000000
33,2,16,9,100000000
33,3,11,9,100000000
33,4,8,9,100000000
33,5,7,9,100000000
33,6,6,9,100000000
33,7,6,9,100000000
33,8,4,9,100000000
33,9,4,9,100000000
33,10,4,9,100000000
33,11,3,9,100000000
33,12,3,9,100000000
33,13,2,9,100000000
33,14,3,9,100000000
33,15,3,9,100000000
33,16,2,9,100000000
33,17,2,9,100000000
33,18,3,9,100000000
33,19,2,9,100000000
33,20,2,9,100000000
33,21,2,9,100000000
33,22,2,9,100000000
33,23,1,9,100000000
33,24,1,9,100000000
33,25,1,9,100000000
33,26,2,9,100000000
33,27,2,9,100000000
33,28,2,9,100000000
33,29,2,9,100000000
33,30,2,9,100000000
33,1,43,10,100000000
33,2,17,10,100000000
33,3,17,10,100000000
33,4,7,10,100000000
33,5,6,10,100000000
33,6,5,10,100000000
33,7,5,10,100000000
33,8,4,10,100000000
33,9,3,10,100000000
33,10,3,10,100000000
33,11,3,10,100000000
33,12,3,10,100000000
33,13,2,10,100000000
33,14,2,10,100000000
33,15,2,10,100000000
33,16,2,10,100000000
33,17,2,10,100000000
33,18,2,10,100000000
33,19,2,10,100000000
33,20,2,10,100000000
33,21,2,10,100000000
33,22,1,10,100000000
33,23,1,10,100000000
33,24,1,10,100000000
33,25,1,10,100000000
33,26,1,10,100000000
33,27,1,10,100000000
33,28,1,10,100000000
33,29,1,10,100000000
33,30,1,10,100000000
34,1,41,1,100000000
34,2,16,1,100000000
34,3,11,1,100000000
34,4,8,1,100000000
34,5,6,1,100000000
34,6,6,1,100000000
34,7,5,1,100000000
34,8,4,1,100000000
34,9,4,1,100000000
34,10,4,1,100000000
34,11,3,1,100000000
34,12,3,1,100000000
34,13,3,1,100000000
34,14,2,1,100000000
34,15,2,1,100000000
34,16,2,1,100000000
34,17,2,1,100000000
34,18,2,1,100000000
34,19,2,1,100000000
34,20,2,1,100000000
34,21,2,1,100000000
34,22,1,1,100000000
34,23,1,1,100000000
34,24,1,1,100000000
34,25,1,1,100000000
34,26,1,1,100000000
34,27,1,1,100000000
34,28,1,1,100000000
34,29,2,1,100000000
34,30,2,1,100000000
34,1,40,2,100000000
34,2,15,2,100000000
34,3,11,2,100000000
34,4,8,2,100000000
34,5,6,2,100000000
34,6,5,2,100000000
34,7,5,2,100000000
34,8,4,2,100000000
34,9,4,2,100000000
34,10,3,2,100000000
34,11,3,2,100000000
34,12,3,2,100000000
34,13,2,2,100000000
34,14,3,2,100000000
34,15,3,2,100000000
34,16,2,2,100000000
34,17,2,2,100000000
34,18,2,2,100000000
34,19,2,2,100000000
34,20,2,2,100000000
34,21,2,2,100000000
34,22,2,2,100000000
34,23,1,2,100000000
34,24,1,2,100000000
34,25,2,2,100000000
34,26,2,2,100000000
34,27,2,2,100000000
34,28,1,2,100000000
34,29,1,2,100000000
34,30,1,2,100000000
34,1,38,3,100000000
34,2,16,3,100000000
34,3,11,3,100000000
34,4,16,3,100000000
34,5,6,3,100000000
34,6,5,3,100000000
34,7,4,3,100000000
34,8,4,3,100000000
34,9,4,3,100000000
34,10,3,3,100000000
34,11,3,3,100000000
34,12,3,3,100000000
34,13,2,3,100000000
34,14,2,3,100000000
34,15,2,3,100000000
34,16,2,3,100000000
34,17,2,3,100000000
34,18,2,3,100000000
34,19,2,3,100000000
34,20,2,3,100000000
34,21,2,3,100000000
34,22,1,3,100000000
34,23,1,3,100000000
34,24,1,3,100000000
34,25,1,3,100000000
34,26,1,3,100000000
34,27,1,3,100000000
34,28,1,3,100000000
34,29,1,3,100000000
34,30,1,3,100000000
34,1,46,4,100000000
34,2,18,4,100000000
34,3,19,4,100000000
34,4,7,4,100000000
34,5,6,4,100000000
34,6,5,4,100000000
34,7,5,4,100000000
34,8,3,4,100000000
34,9,3,4,100000000
34,10,3,4,100000000
34,11,3,4,100000000
34,12,3,4,100000000
34,13,2,4,100000000
34,14,2,4,100000000
34,15,2,4,100000000
34,16,2,4,100000000
34,17,2,4,100000000
34,18,2,4,100000000
34,19,2,4,100000000
34,20,2,4,100000000
34,21,2,4,100000000
34,22,1,4,100000000
34,23,1,4,100000000
34,24,1,4,100000000
34,25,1,4,100000000
34,26,1,4,100000000
34,27,1,4,100000000
34,28,1,4,100000000
34,29,1,4,100000000
34,30,1,4,100000000
34,1,47,5,100000000
34,2,91,5,100000000
34,3,11,5,100000000
34,4,8,5,100000000
34,5,7,5,100000000
34,6,6,5,100000000
34,7,5,5,100000000
34,8,4,5,100000000
34,9,4,5,100000000
34,10,4,5,100000000
34,11,3,5,100000000
34,12,3,5,100000000
34,13,3,5,100000000
34,14,3,5,100000000
34,15,3,5,100000000
34,16,3,5,100000000
34,17,2,5,100000000
34,18,2,5,100000000
34,19,2,5,100000000
34,20,2,5,100000000
34,21,2,5,100000000
34,22,2,5,100000000
34,23,1,5,100000000
34,24,2,5,100000000
34,25,2,5,100000000
34,26,2,5,100000000
34,27,2,5,100000000
34,28,2,5,100000000
34,29,2,5,100000000
34,30,2,5,100000000
34,1,25,6,100000000
34,2,11,6,100000000
34,3,7,6,100000000
34,4,6,6,100000000
34,5,21,6,100000000
34,6,4,6,100000000
34,7,4,6,100000000
34,8,3,6,100000000
34,9,3,6,100000000
34,10,3,6,100000000
34,11,2,6,100000000
34,12,2,6,100000000
34,13,2,6,100000000
34,14,2,6,100000000
34,15,2,6,100000000
34,16,1,6,100000000
34,17,1,6,100000000
34,18,1,6,100000000
34,19,1,6,100000000
34,20,1,6,100000000
34,21,1,6,100000000
34,22,1,6,100000000
34,23,1,6,100000000
34,24,1,6,100000000
34,25,1,6,100000000
34,26,1,6,100000000
34,27,1,6,100000000
34,28,1,6,100000000
34,29,1,6,100000000
34,30,1,6,100000000
34,1,28,7,100000000
34,2,12,7,100000000
34,3,8,7,100000000
34,4,6,7,100000000
34,5,5,7,100000000
34,6,4,7,100000000
34,7,4,7,100000000
34,8,3,7,100000000
34,9,3,7,100000000
34,10,3,7,100000000
34,11,2,7,100000000
34,12,2,7,100000000
34,13,2,7,100000000
34,14,2,7,100000000
34,15,2,7,100000000
34,16,1,7,100000000
34,17,1,7,100000000
34,18,1,7,100000000
34,19,1,7,100000000
34,20,1,7,100000000
34,21,1,7,100000000
34,22,1,7,100000000
34,23,1,7,100000000
34,24,1,7,100000000
34,25,1,7,100000000
34,26,1,7,100000000
34,27,1,7,100000000
34,28,1,7,100000000
34,29,1,7,100000000
34,30,1,7,100000000
34,1,27,8,100000000
34,2,11,8,100000000
34,3,7,8,100000000
34,4,5,8,100000000
34,5,5,8,100000000
34,6,37,8,100000000
34,7,4,8,100000000
34,8,3,8,100000000
34,9,3,8,100000000
34,10,3,8,100000000
34,11,2,8,100000000
34,12,2,8,100000000
34,13,2,8,100000000
34,14,2,8,100000000
34,15,2,8,100000000
34,16,2,8,100000000
34,17,2,8,100000000
34,18,2,8,100000000
34,19,1,8,100000000
34,20,1,8,100000000
34,21,1,8,100000000
34,22,1,8,100000000
34,23,1,8,100000000
34,24,1,8,100000000
34,25,1,8,100000000
34,26,1,8,100000000
34,27,1,8,100000000
34,28,1,8,100000000
34,29,1,8,100000000
34,30,1,8,100000000
34,1,27,9,100000000
34,2,12,9,100000000
34,3,8,9,100000000
34,4,6,9,100000000
34,5,5,9,100000000
34,6,4,9,100000000
34,7,4,9,100000000
34,8,3,9,100000000
34,9,3,9,100000000
34,10,3,9,100000000
34,11,2,9,100000000
34,12,2,9,100000000
34,13,2,9,100000000
34,14,2,9,100000000
34,15,2,9,100000000
34,16,1,9,100000000
34,17,1,9,100000000
34,18,1,9,100000000
34,19,1,9,100000000
34,20,1,9,100000000
34,21,2,9,100000000
34,22,1,9,100000000
34,23,1,9,100000000
34,24,1,9,100000000
34,25,1,9,100000000
34,26,1,9,100000000
34,27,1,9,100000000
34,28,1,9,100000000
34,29,1,9,100000000
34,30,1,9,100000000
34,1,80,10,100000000
34,2,183,10,100000000
34,3,75,10,100000000
34,4,53,10,100000000
34,5,72,10,100000000
34,6,7,10,100000000
34,7,4,10,100000000
34,8,3,10,100000000
34,9,3,10,100000000
34,10,3,10,100000000
34,11,3,10,100000000
34,12,3,10,100000000
34,13,2,10,100000000
34,14,2,10,100000000
34,15,2,10,100000000
34,16,2,10,100000000
34,17,2,10,100000000
34,18,2,10,100000000
34,19,2,10,100000000
34,20,2,10,100000000
34,21,2,10,100000000
34,22,1,10,100000000
34,23,2,10,100000000
34,24,2,10,100000000
34,25,1,10,100000000
34,26,2,10,100000000
34,27,2,10,100000000
34,28,1,10,100000000
34,29,1,10,100000000
34,30,1,10,100000000
35,1,44,1,100000000
35,2,13,1,100000000
35,3,9,1,100000000
35,4,7,1,100000000
35,5,5,1,100000000
35,6,5,1,100000000
35,7,4,1,100000000
35,8,3,1,100000000
35,9,3,1,100000000
35,10,3,1,100000000
35,11,2,1,100000000
